2272;Bautechnik;0932-8351;1437-0999;;;;20;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2273;Bayesian Analysis;1931-6690;1936-0975;Bayesian Analysis;1936-0975;1931-6690;140;;;;;;;;;;x;x;;;;;;;;;;;;;;;x;;;;;;;x;;;;;;x;;;;;
2274;BBA Clinical;2214-6474;2214-6474;Biochimica et Biophysica Acta - Clinical;2214-6474;;70;;;;;;;;;;;x;;;;;;x;x;;x;;;x;x;;;;;;;;;;;;;;;;x;;;;
2275;Behavior Analysis in Practice;1998-1929;2196-8934;;;;20;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
2276;BEHAVIOR ANALYST;0738-6729;2196-8918;;;;40;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;x;;;;;;;;
2277;Behavior and Social Issues;1064-9506;1064-9506;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;
2278;BEHAVIOR GENETICS;0001-8244;1573-3297;Behavior Genetics;0001-8244;1573-3297;70;;;;;;;;;;;x;;;;;;x;x;x;x;;;;;;;;;;;;;;;;;;;;x;;;;
2279;BEHAVIOR MODIFICATION;0145-4455;1552-4167;Behavior Modification;0145-4455;;70;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;x;;;x;;;;;;;;
2280;Behavior Research Methods;1554-351X;1554-3528;Behavior Research Methods;1554-351X;1554-3528;140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;x;;;;x;;;;
2281;BEHAVIOR THERAPY;0005-7894;1878-1888;Behavior Therapy;0005-7894;;100;;;;;;;;;;;;;;;;;x;x;x;x;;;;;;;;;;;;;;x;;x;;;;;;;;
2282;Behavioral and Brain Functions;1744-9081;;Behavioral and Brain Functions;1744-9081;;70;;;;;;;;;;x;x;;;;;;x;x;;x;;;;x;;;;;;;;;;;;x;;;;x;;;;
2283;BEHAVIORAL AND BRAIN SCIENCES;0140-525X;1469-1825;Behavioral and Brain Sciences;0140-525X;1469-1825;200;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;x;;;;x;;;;
2284;BEHAVIORAL DISORDERS;0198-7429;2163-5307;Behavioral Disorders;0198-7429;;40;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;x;;x;;;;;;;;
2285;BEHAVIORAL ECOLOGY;1045-2249;1465-7279;Behavioral Ecology;1045-2249;1465-7279;140;;;;;;;;;;;;;;;;;;;;x;x;;;;;;;;;;;;;;;x;;;;x;;;;
2286;BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY;0340-5443;1432-0762;Behavioral Ecology and Sociobiology;0340-5443;1432-0762;100;;;;;;;;;;;;;;;;;;;;x;x;;;;;;;;;;;;;;;x;;;;x;;;;
2287;BEHAVIORAL INTERVENTIONS;1072-0847;1099-078X;Behavioral Interventions;1072-0847;1099-078X;40;;;;;;;;;;;;;;;;;x;x;;x;;;;;;;;;;;;;;;;x;;;;;;;;
2288;BEHAVIORAL MEDICINE;0896-4289;1940-4026;Behavioral Medicine;0896-4289;;70;;;;;;;;;;;;;;;;;;x;x;x;;;;x;;;;;;;;;;;;x;;;;x;;;;
2289;BEHAVIORAL NEUROSCIENCE;0735-7044;1939-0084;Behavioral Neuroscience;0735-7044;;100;;;;;;;;;;;x;;;;;;x;x;;x;;;;x;;;;;;;;;;;;x;;;;x;;;;
2290;Behavioral Psychology-Psicologia Conductual;1132-9483;1132-9483;Psicologia Conductual;1132-9483;;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;
2291;Behavioral Research in Accounting;1050-4753;1558-8009;Behavioral Research in Accounting;1050-4753;1558-8009;70;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;x;;;;;;;;;;;;;
2292;Behavioral Sciences;2076-328X;2076-328X;Behavioral Sciences;;2076-328X;40;;;;;;;;;;;x;;;;;;x;x;x;x;;;;x;;;;;;;x;;x;;;x;;;;x;;;;
2293;BEHAVIORAL SCIENCES & THE LAW;0735-3936;1099-0798;Behavioral Sciences and the Law;0735-3936;1099-0798;100;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;x;;;;x;;;;;;;;
2294;Behavioral Sciences of Terrorism and Political Aggression;1943-4472;1943-4480;Behavioral Sciences of Terrorism and Political Aggression;1943-4472;1943-4480;70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;x;;;x;;;;;;;;
2295;Behavioral Sleep Medicine;1540-2002;1540-2010;Behavioral Sleep Medicine;1540-2002;1540-2010;70;;;;;;;;;;;x;;;;;;x;x;x;x;;;;;;;;;;;;;;;;;;;;x;;;;
2296;BEHAVIOUR;0005-7959;1568-539X;Behaviour;0005-7959;1568-539X;70;;;;;;;;;;;;;;;;;x;;;;x;;;x;x;;;;;;;;;;;x;;;;x;;;;
2297;BEHAVIOUR & INFORMATION TECHNOLOGY;0144-929X;1362-3001;Behaviour and Information Technology;0144-929X;1362-3001;70;;;;;;;;;;x;x;;;;;;;;;x;;;;;;;;;x;;x;;;;;x;;x;;;;;;
2298;BEHAVIOUR CHANGE;0813-4839;2049-7768;Behaviour Change;0813-4839;;40;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;x;;;;;;;;
2299;BEHAVIOUR RESEARCH AND THERAPY;0005-7967;1873-622X;Behaviour Research and Therapy;0005-7967;;140;;;;;;;;;;;;;;;;;x;x;x;x;;;;;;;;;;;;;;;;x;;;;;;;;
2300;BEHAVIOURAL AND COGNITIVE PSYCHOTHERAPY;1352-4658;1469-1833;Behavioural and Cognitive Psychotherapy;1352-4658;1469-1833;70;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;x;;;;;;;;
2301;BEHAVIOURAL BRAIN RESEARCH;0166-4328;1872-7549;Behavioural Brain Research;0166-4328;;100;;;;;;;;;;;x;;;;;;x;x;;x;;;;x;;;;;;;;;;;;x;;;;x;;;;
2302;BEHAVIOURAL NEUROLOGY;0953-4180;1875-8584;Behavioural Neurology;0953-4180;;70;;;;;;;;;;;x;;;;;;x;x;;x;;;;x;;;;;;;;;;;;;;;;x;;;;
2303;BEHAVIOURAL PHARMACOLOGY;0955-8810;1473-5849;Behavioural Pharmacology;0955-8810;1473-5849;70;;;;;;;;;;;x;;;;;;x;x;;x;;;;x;;;;;;;;;;;;;;;;x;;;;
2304;BEHAVIOURAL PROCESSES;0376-6357;1872-8308;Behavioural Processes;0376-6357;;70;;;;;;;;;;;x;;;;;;x;;;x;x;;;x;x;;;;;;;;;;;x;;;;x;;;;
2305;Beilstein Journal of Nanotechnology;2190-4286;2190-4286;Beilstein Journal of Nanotechnology;2190-4286;;100;;;;;;;;;x;;x;x;;x;x;;x;;;;;;;;;;;;;;;;;;;;x;;;;x;x;;
2306;Beilstein Journal of Organic Chemistry;1860-5397;1860-5397;Beilstein Journal of Organic Chemistry;1860-5397;;70;;;;;;;;;;;;x;;x;;;x;;;;x;x;;;;;;;;;;;;;;;;;;;x;;;
2307;Beitrage zur Algebra und Geometrie-Contributions to Algebra and Geometry;0138-4821;2191-0383;Beitrage zur Algebra und Geometrie;0138-4821;;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;
2308;BEITRAGE ZUR GESCHICHTE DER DEUTSCHEN SPRACHE UND LITERATUR;0005-8076;1865-9373;Beitrage zur Geschichte der Deutschen Sprache und Literatur;0005-8076;;200;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2309;BELGIAN JOURNAL OF ZOOLOGY;0777-6276;2295-0451;Belgian Journal of Zoology;0777-6276;;70;;;;;;;;;;;;;;;;;;;;;x;;;;x;;;;;;;;;;;;;;;x;;;;
2310;BELL LABS TECHNICAL JOURNAL;1089-7089;1538-7305;Bell Labs Technical Journal;1089-7089;1538-7305;100;;;;;;;;;x;x;x;;;;;;;;;;;;;;;;;;;;x;;;;;;;x;;;;;;
2311;Belleten;0041-4255;;Belleten;0041-4255;;20;x;;x;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2312;Belphegor;1499-7185;1499-7185;;;;70;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2313;Ben Jonson Journal;1079-3453;1755-165X;Ben Jonson Journal;1079-3453;1755-165X;100;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2314;Benchmarking-An International Journal;1463-5771;1758-4094;Benchmarking;1463-5771;;70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;
2315;Beneficial Microbes;1876-2883;1876-2891;Beneficial microbes;1876-2883;1876-2891;70;;;;;;;;;;;x;;;;;;x;x;;x;;;;x;x;;;;;;;;;;;;;;;x;;;;
2316;B-ENT;1781-782X;;B-ENT.;1781-782X;;100;;;;;;;;;;;x;;;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;
2317;Bereavement Care;0268-2621;1944-8279;Bereavement Care;0268-2621;1944-8279;20;;;;;;;;;;;;;;;;;x;;;x;;;;;;;;;;;;;;;;;;;;;;;;
2318;BERICHTE UBER LANDWIRTSCHAFT;2196-5099;;Berichte uber Landwirtschaft;0005-9080;;20;;;;;;;;;;;;;;;x;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;
2319;Berichte zur Wissenschaftsgeschichte;0170-6233;1522-2365;Berichte zur Wissenschaftsgeschichte;0170-6233;1522-2365;70;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
2320;Berkeley Review of Education;1947-5578;1947-5578;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;
2321;BERLINER JOURNAL FUR SOZIOLOGIE;0863-1808;1862-2593;Berliner Journal für Soziologie;0863-1808;;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;
2322;BERLINER UND MUNCHENER TIERARZTLICHE WOCHENSCHRIFT;0005-9366;1439-0299;Berliner und Munchener Tierarztliche Wochenschrift;0005-9366;1439-0299;40;;;;;;;;;;;x;;;;;;x;;;;;;;x;x;;;;;;;;;;;;;;;;;;;
2323;BERNOULLI;1350-7265;1573-9759;Bernoulli;1350-7265;;140;;;;;;;;;;x;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;x;;;;;
2324;BEST PRACTICE & RESEARCH CLINICAL ENDOCRINOLOGY & METABOLISM;1521-690X;1532-1908;Best Practice and Research in Clinical Endocrinology and Metabolism;1521-690X;;140;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
2325;Best Practice & Research Clinical Gastroenterology;1521-6918;1532-1916;Best Practice and Research in Clinical Gastroenterology;1521-6918;;100;;;;;;;;;;;x;;;;;;;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
2326;BEST PRACTICE & RESEARCH CLINICAL HAEMATOLOGY;1521-6926;1532-1924;Best Practice and Research in Clinical Haematology;1521-6926;;70;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
2327;BEST PRACTICE & RESEARCH CLINICAL OBSTETRICS & GYNAECOLOGY;1521-6934;1532-1932;Best Practice and Research in Clinical Obstetrics and Gynaecology;1521-6934;;100;;;;;;;;;;;x;;;;;;x;x;;x;;;;x;;;;;;;;;;;;;;;;;;;;
2328;BEST PRACTICE & RESEARCH IN CLINICAL RHEUMATOLOGY;1521-6942;1521-1770;Best Practice and Research in Clinical Rheumatology;1521-6942;;140;;;;;;;;;;;x;;;;;;;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
2329;Best Practice & Research-Clinical Anaesthesiology;1521-6896;1878-1608;Best Practice and Research in Clinical Anaesthesiology;1753-3740;;100;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
2330;Beton- und Stahlbetonbau;0005-9900;1437-1006;Beton- und Stahlbetonbau;0005-9900;1437-1006;70;;;;;;;;x;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2331;BETRIEBSWIRTSCHAFTLICHE FORSCHUNG UND PRAXIS;0340-5370;0340-5370;Betriebswirtschaftliche Forschung und Praxis;0340-5370;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;
2332;Bewegungstherapie und Gesundheitssport;1613-0863;1613-3269;;;;20;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;
2333;Beytulhikme-An International Journal of Philosophy;1303-8303;1303-8303;;;;20;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2334;Bezmialem Science;2148-2373;2148-2373;;;;20;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
2335;Bible Translator;2051-6770;2051-6789;;;;100;;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
2336;BIBLICA;0006-0887;0006-0887;Biblica;0006-0887;2385-2062;40;x;;x;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;x
2337;Biblical Interpretation-A Journal of Contemporary Approaches;0927-2569;1568-5152;Biblical Interpretation;0927-2569;;70;;;x;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;x
2338;Biblical Theology Bulletin;0146-1079;1945-7596;Biblical Theology Bulletin;0146-1079;1945-7596;100;;;x;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;x
2339;Biblio 3W-Barcelona;1138-9796;1138-9796;;;;20;;;;;;;;x;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
2340;Bibliofilia;0006-0941;2035-6110;;;;40;;;x;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2341;Biblios-Revista de Bibliotecologia y Ciencias de la Informacion;1562-4730;1562-4730;Biblios;1562-4730;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
2342;Bibliotecas-Anales de Investigacion;0006-176X;1683-8947;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
2343;Bibliotecas-Revista de la Escuela de Bibliotecologia Documentacion e Informacion;1409-3049;1659-3286;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
2344;Bibliothek Forschung und Praxis;0341-4183;1865-7648;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
2345;BIBLIOTHEQUE D HUMANISME ET RENAISSANCE;0006-1999;;;;;40;;x;x;;x;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2346;BIBLIOTHEQUE DE L ECOLE DES CHARTES;0373-6237;1953-8138;;;;20;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2347;BIBLISCHE ZEITSCHRIFT;0006-2014;0006-2014;Biblische Zeitschrift;0006-2014;;40;;;x;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;x
2348;BiD-Textos Universitaris de Biblioteconomia i Documentacio;1575-5886;1575-5886;BiD;1575-5886;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
2349;Big Data;2167-6461;2167-647X;Big Data;2167-6461;2167-647X;70;;;;;;;;;;x;x;;;;;;;;;;;;;;;;;;;;x;;x;;;;;x;;;;;;
2350;Big Data & Society;2053-9517;2053-9517;;;;40;;;;;;;;;;;;;;;;;;;;;;;;;;x;x;;x;x;x;;x;;;;;;;;;;;
2351;Big Data Research;2214-5796;2214-5796;Big Data Research;2214-5796;;140;;;;;;;;x;;x;x;;;;;;;;;;;;;;;;;;x;;x;;;;;;;x;;;;;;
2352;BIJDRAGEN TOT DE TAAL- LAND- EN VOLKENKUNDE;0006-2294;0006-2294;Bijdragen tot de Taal-, Land- en Volkenkunde;0006-2294;;70;;;;x;;x;;;;;;;;;;;;;;;;;;;;;x;;;;;;x;;;;;;;;;;;
2353;Bilig;1301-0549;1301-0549;Bilig - Turk DunyasI Sosyal Bilimler Dergisi;1301-0549;;20;;;x;;;x;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;
2354;Bilimname;2148-5860;2148-5860;;;;20;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2355;Bilingual Research Journal;1523-5882;1523-5890;Bilingual Research Journal;1523-5882;1523-5890;100;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2356;Bilingualism-Language and Cognition;1366-7289;1469-1841;Bilingualism;1366-7289;1469-1841;140;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;x;;;;;;;;
2357;BIOACOUSTICS-THE INTERNATIONAL JOURNAL OF ANIMAL SOUND AND ITS RECORDING;0952-4622;2165-0586;Bioacoustics;0952-4622;;70;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
2358;Bioagro;1316-3361;1316-3361;Bioagro;1316-3361;;20;;;;;;;;;;;x;;;;;;x;;;;;x;;;;;;;;;;;;;;;;;;;;;;
2359;Bioanalysis;1757-6180;1757-6199;Bioanalysis;1757-6180;1757-6199;70;;;;;;;;;;;x;;;;;;x;x;;x;;x;x;x;;;;;;;;;;;;;;;;x;x;;;
2360;Bio-based and Applied Economics;2280-6180;2280-6172;Bio-based and Applied Economics;2280-6180;2280-6172;40;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;
2361;Biocatalysis and Agricultural Biotechnology;1878-8181;1878-8181;Biocatalysis and Agricultural Biotechnology;1878-8181;;70;;;;;;;;;;;x;x;;x;x;;x;x;;x;;x;x;;;;;;;;;;;;;;;;;x;x;;;
2362;BIOCATALYSIS AND BIOTRANSFORMATION;1024-2422;1029-2446;Biocatalysis and Biotransformation;1024-2422;;40;;;;;;;;;;;x;x;;;;;x;x;;x;;;x;;;;;;;;;;;;;;;;;x;x;;;
2363;BIOCELL;0327-9545;1667-5746;Biocell;0327-9545;;20;;;;;;;;;;;x;x;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;x;x;;;
2364;Biochemia Medica;1330-0962;1846-7482;Biochemia Medica;1330-0962;;140;;;;;;;;;;;x;;;;;;x;x;;x;;;;x;;;;;;;;;;;;;;;;;x;;;
2365;BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS;0006-291X;1090-2104;Biochemical and Biophysical Research Communications;0006-291X;1090-2104;100;;;;;;;;;;;x;;;;;;x;x;;x;;;x;x;x;;;;;;;;;;;;;;;x;x;x;;
2366;BIOCHEMICAL ENGINEERING JOURNAL;1369-703X;1873-295X;Biochemical Engineering Journal;1369-703X;;100;;;;;;;;;;;x;x;;x;;;x;x;;x;;;;;;;;;;;;;;;;;;;;x;x;;;
2367;BIOCHEMICAL GENETICS;0006-2928;1573-4927;Biochemical Genetics;0006-2928;1573-4927;40;;;;;;;;;;;x;;;;;x;x;x;;x;;x;x;x;;;;;;;;;;;;;;;;x;x;;;
2368;BIOCHEMICAL JOURNAL;0264-6021;1470-8728;Biochemical Journal;0264-6021;1470-8728;100;;;;;;;;;;;x;;;;;;x;x;;x;x;x;x;x;;;;;;;;;;;;;;;;x;x;;;
2369;BIOCHEMICAL PHARMACOLOGY;0006-2952;1873-2968;Biochemical Pharmacology;0006-2952;;100;;;;;;;;;;;x;;;;;;x;x;;x;;;x;x;;;;;;;;;;;;;;;;x;x;;;
2370;BIOCHEMICAL SOCIETY TRANSACTIONS;0300-5127;1470-8752;Biochemical Society Transactions;0300-5127;1470-8752;100;;;;;;;;;;;x;;;;;;x;;;x;;;;;;;;;;;;;;;;;;;;x;x;;;
2371;BIOCHEMICAL SYSTEMATICS AND ECOLOGY;0305-1978;1873-2925;Biochemical Systematics and Ecology;0305-1978;;40;;;;;;;;;;;x;;;;;x;x;;;x;x;;x;;;;;;;;;;;;;;;;;x;x;;;
2372;BIOCHEMISTRY;0006-2960;;Biochemistry;0006-2960;1520-4995;100;;;;;;;;;;;x;;;;;;x;;;x;x;;x;x;;;;;;;;;;;;;;;;x;x;;;
2373;Biochemistry and Cell Biology;0829-8211;1208-6002;Biochemistry and Cell Biology;0829-8211;1208-6002;70;;;;;;;;;;;x;;;;;;x;x;;x;;;x;x;;;;;;;;;;;;;;;;x;x;;;
2374;BIOCHEMISTRY AND MOLECULAR BIOLOGY EDUCATION;1470-8175;1539-3429;Biochemistry and Molecular Biology Education;1470-8175;;40;;;;;;;;;;;x;;;;;;x;x;;x;;;x;;;;;;;;;;;;;;;;;x;x;;;
2375;Biochemistry Insights;1178-6264;1178-6264;;;;20;;;;;;;;;;;x;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;x;;;;
2376;Biochemistry Moscow Supplement Series A-Membrane and Cell Biology;1990-7478;1990-7494;Biochemistry (Moscow) Supplement Series A: Membrane and Cell Biology;1990-7478;;20;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;x;;;;
2377;Biochemistry Moscow-Supplement Series B-Biomedical Chemistry;1990-7508;1990-7516;Biochemistry (Moscow) Supplement Series B: Biomedical Chemistry;1990-7508;1990-7516;20;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;x;;;;
2378;Biochemistry Research International;2090-2247;2090-2255;Biochemistry Research International;2090-2247;;40;;;;;;;;;;;x;;;x;;;x;;;x;;;x;;;;;;;;;;;;;;;;;x;x;;;
2379;BIOCHEMISTRY-MOSCOW;0006-2979;1608-3040;Biochemistry (Moscow);0006-2979;1608-3040;70;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;x;;;;
2380;Biochimica Clinica;0393-0564;;Biochimica Clinica;0393-0564;;20;;;;;;;;;;;x;;;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;
2381;BIOCHIMICA ET BIOPHYSICA ACTA-BIOENERGETICS;0005-2728;;Biochimica et Biophysica Acta - Bioenergetics;0005-2728;;100;;;;;;;;;;;x;;;;;;x;x;;x;;;x;x;;;;;;;;;;;;;;;;x;x;x;;
2382;BIOCHIMICA ET BIOPHYSICA ACTA-BIOMEMBRANES;0005-2736;;Biochimica et Biophysica Acta - Biomembranes;0005-2736;;100;;;;;;;;;;;x;x;;x;;;x;x;;x;x;;x;x;;;;;;;;;;;;;;;;x;x;x;;
2383;Biochimica et Biophysica Acta-Gene Regulatory Mechanisms;1874-9399;;Biochimica et Biophysica Acta - Gene Regulatory Mechanisms;1874-9399;;140;;;;;;;;;;;x;;;;;;x;x;;x;;;;x;;;;;;;;;;;;;;;;x;x;x;;
2384;BIOCHIMICA ET BIOPHYSICA ACTA-GENERAL SUBJECTS;0304-4165;1872-8006;Biochimica et Biophysica Acta - General Subjects;0304-4165;;100;;;;;;;;;;x;x;;;x;;;x;x;;x;;;x;x;;;;;;;;;;;;;;;;x;x;x;;
2385;BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR AND CELL BIOLOGY OF LIPIDS;1388-1981;;Biochimica et Biophysica Acta - Molecular and Cell Biology of Lipids;1388-1981;;140;;;;;;;;;;;x;;;;;;x;x;;x;;;x;x;x;;;;;;;;;;;;;;;x;x;x;;
2386;BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR BASIS OF DISEASE;0925-4439;;Biochimica et Biophysica Acta - Molecular Basis of Disease;0925-4439;;140;;;;;;;;;;;x;;;;;;x;x;;x;;;;x;x;;;;;;;;;;;;;;;x;x;x;;
2387;BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR CELL RESEARCH;0167-4889;;Biochimica et Biophysica Acta - Molecular Cell Research;0167-4889;;140;;;;;;;;;;;x;;;;;;x;x;;x;;;x;x;x;;;;;;;;;;;;;;;x;x;;;
2388;BIOCHIMICA ET BIOPHYSICA ACTA-PROTEINS AND PROTEOMICS;1570-9639;;Biochimica et Biophysica Acta - Proteins and Proteomics;1570-9639;;70;;;;;;;;;;;x;;;;;;x;x;;x;x;;x;x;x;;;;;;;;;;;;;;;x;x;x;;
2389;BIOCHIMICA ET BIOPHYSICA ACTA-REVIEWS ON CANCER;0304-419X;;Biochimica et Biophysica Acta - Reviews on Cancer;0304-419X;;200;;;;;;;;;;;x;;;;;;x;x;;x;;;;x;;;;;;;;;;;;;;;;x;x;x;;
2390;BIOCHIMIE;0300-9084;1638-6183;Biochimie;0300-9084;;100;;;;;;;;;;;x;;;;;;x;x;;x;;;x;x;x;;;;;;;;;;;;;;;x;;;;
2391;BioChip Journal;1976-0280;2092-7843;Biochip Journal;1976-0280;2092-7843;40;;;;;;;;;x;;x;;;x;;;x;x;;x;;;;;;;;;;;;;;;;;;;;x;x;;;
2392;BIOCONJUGATE CHEMISTRY;1043-1802;;Bioconjugate Chemistry;1043-1802;1520-4812;100;;;;;;;;;;;x;;;x;;;x;x;;x;;;;;;;;;;;;;;;;;;;;x;x;;;
2393;BIOCONTROL;1386-6141;1573-8248;BioControl;1386-6141;1573-8248;100;;;;;;;;;;;;;;;;;;;;;x;x;;x;;;;;;;;;;;;;;;;x;;;;
2394;BIOCONTROL SCIENCE;1342-4815;1884-0205;Biocontrol Science;1342-4815;;40;;;;;;;;;;;x;x;;;;;x;x;;x;;x;;x;;;;;;;;;;;;;;;;x;;;;
2395;BIOCONTROL SCIENCE AND TECHNOLOGY;0958-3157;1360-0478;Biocontrol Science and Technology;0958-3157;1360-0478;40;;;;;;;;;;;x;x;;;;;x;;;;x;x;x;x;;;;;;;;;;;;;;;;x;;;;
2396;Biocybernetics and Biomedical Engineering;0208-5216;0208-5216;Biocybernetics and Biomedical Engineering;0208-5216;;70;;;;;;;;;x;x;x;;;x;x;;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;
2397;BioData Mining;1756-0381;1756-0381;BioData Mining;1756-0381;;70;;;;;;;;;;x;x;;;;;;x;x;;x;;x;;;;;;;;;;;;;;;;x;;x;x;;;
2398;BIODEGRADATION;0923-9820;1572-9729;Biodegradation;0923-9820;1572-9729;70;;;;;;;;;;;x;x;;x;;x;x;;;x;x;x;x;;;;;;;;;;;;;;;;;x;x;;;
2399;Biodemography and Social Biology;1948-5565;1948-5573;Biodemography and Social Biology;1948-5565;;70;;;x;;;x;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;x;;;;;;;x;;;;
2400;Bio-Design and Manufacturing;2096-5524;2522-8552;Bio-Design and Manufacturing;2096-5524;2522-8552;20;;;;;;;;;x;;x;x;;x;x;;x;x;;;;;;;;;;;;;;;;;;;;;;;x;;;
2401;BIODIVERSITY AND CONSERVATION;0960-3115;1572-9710;Biodiversity and Conservation;0960-3115;1572-9710;100;;;;;;;;;;;;;;;;x;;;;;x;x;x;;x;;;;;;;;x;;;;;;;x;;;;
2402;BIODRUGS;1173-8804;1179-190X;BioDrugs;1173-8804;;100;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;x;x;;;
2403;BIOELECTROCHEMISTRY;1567-5394;1878-562X;Bioelectrochemistry;1567-5394;;100;;;;;;;;;;;x;;;x;;;x;x;;;x;;x;;;;;;;;;;;;;;;;;x;x;x;;
2404;BIOELECTROMAGNETICS;0197-8462;1521-186X;Bioelectromagnetics;0197-8462;1521-186X;100;;;;;;;;;x;;x;;;;;;x;x;;;;;;;;;;;;;;;;;;;;;;x;;x;;
